"","Education","Marital_Status","Income","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Response","...30","Kids","Relationship","Family_Size","Family_size","Age","Days_is_client","MntTotal","NumAllPurchases","AverageCheck","ShareDealsPurchases","TotalAcceptedCmp","ActiveDays"
"1367","Graduation","Single",47025,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,NA,1,0,0,2,48,733059,415,14,29.6,21.4,0,733007
"1368","Graduation","Married",37971,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,NA,1,1,0,3,51,726484,30,4,7.5,25,0,726387
"1369","Master","Divorced",41335,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,NA,1,0,0,2,56,726089,187,9,20.8,33.3,0,726065
"1370","Graduation","Married",67267,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,NA,1,1,0,3,66,731051,251,10,25.1,10,0,731051
"1371","Graduation","Single",57338,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,NA,1,0,0,2,49,725237,237,10,23.7,20,0,725141
"1372","2n Cycle","Together",50523,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,NA,2,1,0,4,64,726454,91,6,15.2,33.3,0,726365
"1373","Master","Single",35791,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,NA,3,0,0,4,59,733608,35,4,8.8,50,0,733514
"1374","PhD","Divorced",50611,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,NA,1,0,0,2,64,734185,493,16,30.8,37.5,1,734087
"1375","PhD","Married",56242,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,NA,1,1,0,3,55,734765,971,23,42.2,21.7,0,734693
"1376","Graduation","Single",48904,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,NA,1,0,0,2,64,734855,371,13,28.5,30.8,0,734854
"1377","Graduation","Single",56243,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,NA,3,0,0,4,49,724628,396,14,28.3,42.9,0,724602
"1378","Graduation","Married",21355,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,NA,1,1,0,3,39,728402,68,5,13.6,40,2,728397
"1379","Master","Together",57420,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,NA,1,1,0,3,53,726637,322,12,26.8,25,1,726615
"1380","Master","Together",51381.5,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,NA,1,1,0,3,54,735464,317,12,26.4,16.7,0,735425
"1381","Master","Divorced",46390,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,NA,1,0,0,2,69,733973,222,9,24.7,11.1,0,733917
"1382","2n Cycle","Together",54342,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,NA,2,1,0,4,68,734643,177,8,22.1,50,0,734569
"1383","Graduation","Together",51381.5,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,NA,2,1,0,4,66,734581,45,4,11.2,25,0,734494
"1384","2n Cycle","Single",51381.5,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,NA,2,0,0,3,60,731537,21,3,7,33.3,0,731488
"1385","Graduation","Married",20895,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,NA,1,1,0,3,51,733455,45,5,9,20,0,733431
"1386","Graduation","Married",92344,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,NA,0,1,0,2,76,730441,1899,20,95,0,2,730432
"1387","PhD","Together",51381.5,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,NA,1,1,0,3,52,735130,42,4,10.5,25,0,735113
"1388","2n Cycle","Together",26907,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,NA,2,1,0,4,48,728402,22,4,5.5,50,0,728392
"1389","Graduation","Together",44964,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,NA,2,1,0,4,44,729741,41,4,10.2,25,0,729706
"1390","Graduation","Together",75507,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,NA,0,1,0,2,45,735069,1440,20,72,5,0,735013
"1391","Master","Married",53761,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,NA,2,1,0,4,52,731629,325,11,29.5,54.5,0,731622
"1392","Graduation","Together",22682,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,NA,1,1,0,3,51,734551,95,7,13.6,42.9,0,734500
"1393","PhD","Together",38887,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,NA,1,1,0,3,52,735130,42,4,10.5,25,0,735113
"1394","2n Cycle","Single",41658,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,NA,2,0,0,3,49,732328,72,4,18,50,0,732298
"1395","PhD","Married",29791,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,NA,1,1,0,3,52,730321,20,5,4,40,0,730300
"1396","Master","Married",63915,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,NA,2,1,0,4,68,724781,789,21,37.6,9.5,0,724779
"1397","Graduation","Divorced",39996,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,NA,2,0,0,3,50,727764,15,3,5,33.3,0,727679
"1398","Graduation","Divorced",26759,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,NA,1,0,0,2,52,733332,59,6,9.8,33.3,0,733267
"1399","Master","Divorced",63841,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,NA,1,0,0,2,56,728159,908,21,43.2,4.8,0,728095
"1400","PhD","Married",51039,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,NA,2,1,0,4,55,731933,417,12,34.8,16.7,0,731922
"1401","Graduation","Married",60544,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,NA,2,1,0,4,63,726576,289,11,26.3,36.4,0,726484
"1402","Graduation","Married",65685,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,NA,1,1,0,3,52,725268,769,20,38.5,5,0,725214
"1403","Graduation","Married",37716,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,NA,1,1,0,3,71,728159,188,8,23.5,25,0,728155
"1404","Graduation","Single",36864,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,NA,1,0,0,2,67,730959,354,11,32.2,27.3,1,730906
"1405","Master","Married",44511,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,NA,1,1,0,3,54,731263,727,20,36.4,30,0,731224
"1406","PhD","Married",36947,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,NA,2,1,0,4,57,733151,146,7,20.9,57.1,0,733102
"1407","Master","Together",47352,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,NA,1,1,0,3,73,731812,319,12,26.6,33.3,0,731742
"1408","Master","Married",67087,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,NA,1,1,0,3,71,729376,794,20,39.7,10,0,729336
"1409","Graduation","Married",57045,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,NA,1,1,0,3,74,732754,454,15,30.3,20,0,732714
"1410","PhD","Divorced",36957,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,NA,2,0,0,3,71,733485,152,7,21.7,57.1,1,733442
"1411","PhD","Married",69389,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,NA,1,1,0,3,47,725449,797,21,38,4.8,0,725432
"1412","Graduation","Married",80134,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,NA,1,1,0,3,52,728494,1690,14,120.7,14.3,4,728454
"1413","Master","Married",43142,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,NA,2,1,0,4,55,729314,20,3,6.7,33.3,0,729230
"1414","Graduation","Married",80589,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,NA,0,1,0,2,80,727884,1428,20,71.4,5,2,727859
"1415","Graduation","Single",34412,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,NA,1,0,0,2,34,731140,209,8,26.1,37.5,0,731078
"1416","Graduation","Single",57537,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,NA,1,0,0,2,45,732116,545,15,36.3,26.7,0,732033
"1417","Basic","Together",22634,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,NA,0,1,0,2,58,730076,96,5,19.2,20,0,730029
"1418","Graduation","Together",51315,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,NA,0,1,0,2,76,727488,222,9,24.7,11.1,0,727443
"1419","Graduation","Married",36026,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,NA,3,1,0,5,52,730016,61,5,12.2,40,0,729982
"1420","Graduation","Married",24639,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,NA,2,1,0,4,51,725693,44,6,7.3,50,0,725690
"1421","PhD","Together",34578,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,NA,3,1,0,5,52,731812,8,3,2.7,33.3,0,731811
"1422","2n Cycle","Single",65704,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,NA,0,0,0,1,52,730898,817,22,37.1,4.5,0,730880
"1423","Graduation","Single",63810,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,NA,1,0,0,2,58,731598,1371,19,72.2,21.1,1,731553
"1424","PhD","Together",54132,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,NA,1,1,0,3,55,730045,42,4,10.5,25,0,729964
"1425","Graduation","Married",18690,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,NA,0,1,0,2,65,725358,60,4,15,25,0,725281
"1426","Graduation","Married",28164,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,NA,1,1,0,3,54,734338,78,6,13,50,0,734315
"1427","PhD","Married",34596,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,NA,1,1,0,3,50,731081,23,3,7.7,33.3,0,731033
"1428","PhD","Married",43269,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,NA,1,1,0,3,52,729832,19,3,6.3,33.3,0,729771
"1429","2n Cycle","Single",38741,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,NA,2,0,0,3,66,724903,61,5,12.2,40,0,724843
"1430","Graduation","Single",31907,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,NA,0,0,0,1,52,734399,449,13,34.5,7.7,0,734324
"1431","Master","Married",27100,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,NA,1,1,0,3,41,734003,37,4,9.2,25,0,733939
"1432","2n Cycle","Divorced",31163,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,NA,1,0,0,2,51,731140,38,4,9.5,25,0,731086
"1433","Graduation","Married",92533,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,NA,0,1,0,2,39,728646,1131,22,51.4,4.5,2,728562
"1434","Graduation","Single",34853,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,NA,2,0,0,3,51,727185,34,5,6.8,40,0,727110
"1435","Graduation","Divorced",70844,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,NA,2,0,0,3,57,724689,294,12,24.5,41.7,0,724673
"1436","2n Cycle","Married",31086,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,NA,2,1,0,4,45,734338,48,4,12,50,1,734259
"1437","Graduation","Married",60544,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,NA,2,1,0,4,63,726576,289,11,26.3,36.4,0,726484
"1438","2n Cycle","Together",20491,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,NA,0,1,0,2,38,726788,30,3,10,33.3,0,726772
"1439","Graduation","Married",42523,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,NA,0,1,0,2,60,727429,125,6,20.8,16.7,0,727333
"1440","Graduation","Married",39922,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,NA,1,1,0,3,41,730775,156,7,22.3,28.6,0,730745
"1441","Graduation","Together",33402,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,NA,2,1,0,4,72,729164,70,6,11.7,50,0,729104
"1442","Master","Married",36408,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,NA,2,1,0,4,75,728006,22,3,7.3,33.3,0,727995
"1443","Graduation","Together",21645,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,NA,1,1,0,3,45,734581,65,6,10.8,50,1,734506
"1444","Master","Widow",78427,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,NA,0,0,0,1,76,726880,1930,20,96.5,15,2,726844
"1445","Graduation","Together",82657,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,NA,0,1,0,2,78,725815,2283,22,103.8,4.5,2,725744
"1446","Graduation","Married",51876,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,NA,0,1,0,2,66,730168,310,12,25.8,8.3,0,730080
"1447","2n Cycle","Married",78041,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,NA,0,1,0,2,53,729741,1319,17,77.6,5.9,0,729648
"1448","Graduation","Married",52852,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,NA,1,1,0,3,67,735220,879,22,40,18.2,1,735127
"1449","PhD","Together",70038,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,NA,0,1,0,2,42,726515,1244,16,77.8,6.2,0,726461
"1450","2n Cycle","Together",69401,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,NA,1,1,0,3,51,727460,690,13,53.1,30.8,0,727419
"1451","Graduation","Together",46053,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,NA,1,1,0,3,52,729679,209,9,23.2,33.3,0,729633
"1452","Graduation","Married",77343,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,NA,0,1,0,2,59,732481,1134,16,70.9,6.2,0,732453
"1453","Graduation","Single",73892,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,NA,0,0,0,1,71,730867,1507,22,68.5,4.5,1,730827
"1454","PhD","Single",40304,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,NA,1,0,0,2,57,724719,57,5,11.4,20,0,724637
"1455","PhD","Together",32727,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,NA,0,1,0,2,59,725480,529,15,35.3,13.3,0,725442
"1456","Graduation","Together",68695,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,NA,0,1,0,2,55,726637,1091,15,72.7,6.7,0,726634
"1457","Graduation","Divorced",43300,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,NA,1,0,0,2,53,730898,180,8,22.5,37.5,1,730811
"1458","Graduation","Together",26290,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,NA,2,1,0,4,52,731537,77,6,12.8,66.7,0,731488
"1459","Graduation","Single",93790,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,NA,0,0,0,1,54,731506,2349,25,94,0,4,731490
"1460","PhD","Married",38410,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,NA,0,1,0,2,50,730563,534,16,33.4,12.5,1,730498
"1461","Master","Widow",64866,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,NA,1,0,0,2,74,726423,556,17,32.7,23.5,1,726414
"1462","Graduation","Together",57957,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,NA,1,1,0,3,65,728768,637,18,35.4,38.9,0,728744
"1463","PhD","Together",46015,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,NA,2,1,0,4,69,731081,46,4,11.5,25,2,731056
"1464","Graduation","Together",16531,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,NA,1,1,0,3,46,729194,44,6,7.3,50,0,729151
"1465","Master","Married",28072,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,NA,1,1,0,3,38,732816,47,4,11.8,25,0,732806
"1466","Master","Divorced",49476,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,NA,1,0,0,2,61,728463,795,18,44.2,22.2,0,728434
"1467","Graduation","Married",50725,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,NA,1,1,0,3,71,731140,586,17,34.5,23.5,0,731095
"1468","Graduation","Together",83844,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,NA,0,1,0,2,72,731416,1574,19,82.8,5.3,1,731359
"1469","PhD","Married",41145,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,NA,2,1,0,4,74,732967,13,3,4.3,33.3,0,732947
"1470","Graduation","Together",67419,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,NA,1,1,0,3,54,730076,1471,21,70,19,0,730047
"1471","2n Cycle","Married",23162,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,NA,2,1,0,4,54,727915,65,5,13,60,0,727833
"1472","Graduation","Married",34380,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,NA,1,1,0,3,47,735069,175,8,21.9,50,0,735001
"1473","Graduation","Single",34704,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,NA,1,0,0,2,58,725968,40,4,10,25,0,725903
"1474","PhD","Married",94871,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,NA,2,1,0,4,55,735311,1078,17,63.4,5.9,3,735212
"1475","Graduation","Married",65148,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,NA,1,1,0,3,66,729771,1115,19,58.7,10.5,0,729762
"1476","Graduation","Together",39898,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,NA,1,1,0,3,70,731506,134,7,19.1,28.6,0,731486
"1477","Master","Single",64857,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,NA,0,0,0,1,68,727215,1540,22,70,4.5,0,727137
"1478","PhD","Married",59892,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,NA,1,1,0,3,54,734885,87,6,14.5,16.7,0,734859
"1479","Master","Single",41020,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,NA,0,0,0,1,37,725419,217,9,24.1,11.1,0,725351
"1480","PhD","Married",57072,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,NA,1,1,0,3,63,727154,1034,25,41.4,8,1,727075
"1481","Graduation","Single",60474,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,NA,1,0,0,2,45,735464,1180,24,49.2,29.2,0,735439
"1482","Graduation","Together",62807,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,NA,1,1,0,3,64,724385,819,20,41,15,0,724302
"1483","2n Cycle","Together",19414,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,NA,1,1,0,3,43,729802,32,4,8,25,0,729770
"1484","Graduation","Married",19107,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,NA,1,1,0,3,44,727672,46,4,11.5,50,0,727623
"1485","2n Cycle","Together",75484,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,NA,1,1,0,3,48,734977,1159,16,72.4,12.5,0,734927
"1486","Master","Single",70379,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,NA,1,0,0,2,48,734765,860,22,39.1,13.6,0,734681
"1487","Master","Together",79419,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,NA,0,1,0,2,54,727733,1631,14,116.5,7.1,0,727637
"1488","PhD","Together",64014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,NA,3,1,0,5,78,732116,444,15,29.6,46.7,1,732060
"1489","Graduation","Married",76998,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,NA,1,1,0,3,69,731902,1910,27,70.7,7.4,1,731817
"1490","Master","Together",49854,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,NA,1,1,0,3,52,731963,380,13,29.2,38.5,0,731900
"1491","PhD","Married",60585,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,NA,2,1,0,4,53,727002,736,20,36.8,50,1,726985
"1492","PhD","Divorced",42873,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,NA,2,0,0,3,74,728249,269,11,24.5,36.4,0,728238
"1493","Graduation","Together",87679,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,NA,0,1,0,2,36,725877,2524,28,90.1,3.6,4,725815
"1494","Graduation","Together",57867,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,NA,1,1,0,3,46,735281,612,18,34,38.9,0,735233
"1495","Graduation","Married",35765,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,NA,1,1,0,3,34,731568,75,6,12.5,33.3,0,731482
"1496","Graduation","Married",65492,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,NA,0,1,0,2,65,726423,1045,24,43.5,8.3,0,726350
"1497","Graduation","Divorced",32952,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,NA,1,0,0,2,47,735220,55,5,11,20,0,735184
"1498","PhD","Together",53374,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,NA,1,1,0,3,55,729863,1064,15,70.9,40,2,729829
"1499","Graduation","Together",71706,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,NA,1,1,0,3,65,730867,1443,21,68.7,19,0,730851
"1500","Graduation","Married",68487,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,NA,0,1,0,2,36,731171,1366,29,47.1,3.4,0,731123
"1501","Master","Together",53253,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,NA,2,1,0,4,49,731871,436,12,36.3,58.3,0,731810
"1502","2n Cycle","Divorced",31163,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,NA,1,0,0,2,51,731140,38,4,9.5,25,0,731086
"1503","Graduation","Married",42014,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,NA,1,1,0,3,47,729498,436,14,31.1,42.9,1,729442
"1504","Master","Married",54108,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,NA,2,1,0,4,51,733789,747,19,39.3,68.4,0,733715
"1505","PhD","Single",49667,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,NA,0,0,0,1,69,728402,1396,20,69.8,10,2,728367
"1506","Master","Married",63206,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,NA,0,1,0,2,50,728555,928,13,71.4,7.7,1,728490
"1507","Master","Married",57136,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,NA,2,1,0,4,52,732451,642,17,37.8,52.9,0,732403
"1508","2n Cycle","Together",46772,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,NA,1,1,0,3,49,733059,1048,24,43.7,25,1,732971
"1509","PhD","Married",78931,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,NA,0,1,0,2,53,726515,943,23,41,4.3,0,726496
"1510","Graduation","Together",53977,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,NA,1,1,0,3,66,732846,907,22,41.2,22.7,0,732825
"1511","Graduation","Married",84219,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,NA,0,1,0,2,36,735158,1198,17,70.5,5.9,0,735131
"1512","Master","Single",46098,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,NA,2,0,0,3,49,729133,120,7,17.1,57.1,0,729047
"1513","Graduation","Married",73538,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,NA,1,1,0,3,59,726484,1658,23,72.1,13,0,726392
"1514","Graduation","Married",79529,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,NA,0,1,0,2,38,725968,1638,21,78,4.8,0,725967
"1515","2n Cycle","Together",20981,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,NA,0,1,0,2,47,724872,73,6,12.2,16.7,1,724858
"1516","Graduation","Single",51766,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,NA,1,0,0,2,44,731843,275,10,27.5,20,0,731769
"1517","Graduation","Married",55759,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,NA,1,1,0,3,62,725388,854,21,40.7,23.8,0,725304
"1518","Graduation","Married",33039,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,NA,1,1,0,3,46,732389,78,6,13,16.7,0,732385
"1519","Master","Married",37787,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,NA,1,1,0,3,52,728371,106,6,17.7,16.7,0,728321
"1520","Graduation","Single",27242,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,NA,1,0,0,2,54,731598,106,5,21.2,40,1,731596
"1521","PhD","Single",87188,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,NA,0,0,0,1,41,734673,1923,18,106.8,5.6,1,734600
"1522","Graduation","Together",69930,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,NA,0,1,0,2,53,726303,1662,21,79.1,4.8,0,726282
"1523","Graduation","Single",37697,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,NA,1,0,0,2,48,733332,84,6,14,16.7,0,733250
"1524","PhD","Married",37401,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,NA,1,1,0,3,51,733608,48,5,9.6,40,0,733594
"1525","Graduation","Single",3502,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,NA,1,0,0,2,51,731081,5,0,200,NA,0,731025
"1526","Graduation","Married",58597,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,NA,2,1,0,4,48,728310,733,20,36.6,60,0,728290
"1527","PhD","Widow",82032,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,NA,0,0,0,1,76,734003,1234,17,72.6,0,0,733949
